Phvul.001G020600,1,2773,530.4077
Phvul.001G020700,1,1013,4.6632707
Phvul.001G020800,1,1383,69.482571
Phvul.001G020900,1,1238,71.10823
Phvul.001G021000,1,5154,28.98958
Phvul.001G021100,1,5892,74.16676
Phvul.001G021200,1,5013,75.69281
Phvul.001G021300,1,1088,84.097483
Phvul.001G021400,1,5647,8.170853
Phvul.001G021500,1,339,483.40071
Phvul.001G021600,1,666,228.181863
Phvul.001G021700,1,754,149.163834
Phvul.001G021800,1,4425,108.531441
Phvul.001G021900,2,4975,50.56021
Phvul.001G022000,1,1999,733.764
Phvul.001G022100,1,4647,26.2092051
Phvul.001G022200,2,3515,82.06036
Phvul.001G022300,2,7997,134.24055
Phvul.001G022400,1,5621,5.17393975
Phvul.001G022500,1,3367,99.45801
Phvul.001G022600,1,7590,36.986562
Phvul.001G022700,1,5424,85.574946
Phvul.001G022800,1,4727,40.101254
Phvul.001G022900,1,1757,37.600788
Phvul.001G023000,1,2077,4.049504
Phvul.001G023100,1,2836,120.90056
Phvul.001G023200,2,3723,10.1252125
Phvul.001G023300,1,5483,196.86518
Phvul.001G023400,1,3537,42.72129
Phvul.001G023500,1,5119,1765.713
Phvul.001G023600,1,2014,195.234327
Phvul.001G023700,1,1111,352.27683
Phvul.001G023800,2,4560,60.78135
Phvul.001G023900,1,1638,153.79915
Phvul.001G024000,1,2625,13.784194
Phvul.001G024100,1,6670,149.49713
Phvul.001G024200,1,10732,99.56873
Phvul.001G024300,1,2794,86.88727
Phvul.001G024400,1,1492,23.232394
Phvul.001G024500,1,4263,7345.616
Phvul.001G024600,1,5952,309.8766
Phvul.001G024700,1,2403,351.0871
Phvul.001G024800,1,4755,61.99884
Phvul.001G024900,1,1762,169.477781
Phvul.001G025000,1,2058,1372.03581
Phvul.001G025100,1,1346,65.81929
Phvul.001G025200,1,1727,239.49468
Phvul.001G025300,1,636,2.4608424
Phvul.001G025400,1,405,221.68082
Phvul.001G025500,1,234,134.80213
Phvul.001G025600,1,4000,53.72218
Phvul.001G025700,1,3945,37.44633
Phvul.001G025800,1,1586,950.949363
Phvul.001G025900,1,2875,144.58929
Phvul.001G026000,1,2659,125.89253
Phvul.001G026100,1,2334,2563.88792
Phvul.001G026200,1,3908,133.49661
Phvul.001G026300,2,9170,97.51457
Phvul.001G026400,2,2324,15.54608
Phvul.001G026500,1,2359,7.9504112
Phvul.001G026600,1,5924,53.58353
Phvul.001G026700,1,955,663.59184
Phvul.001G026800,1,1712,1.1186401
Phvul.001G026900,1,11786,80.16855
Phvul.001G027000,1,204,4.40037
Phvul.001G027100,1,1403,71.276356
Phvul.001G027200,1,2506,38.61269
Phvul.001G027300,1,2094,265.64047
Phvul.001G027400,1,2141,1237.6627
Phvul.001G027500,1,1876,2.6986076
Phvul.001G027600,1,6252,147.99298
Phvul.001G027700,2,4486,58.52771
Phvul.001G027800,1,2648,296.1806
